student_id,course_id,n_contributions,total_words,avg_words_per_contribution,lexical_diversity,analytical_keyword_density,engagement_consistency,chat_count,attendance_ratio,speaking_seconds,semantic_similarity,has_transcript,has_chat,has_attendance,has_reference,speaking_time_available,programme,cohort,participation_score
STU0101,MMBA9-OPM,36.0,418.0,11.61111111111111,11.054021329806119,0.009569377990430622,0.24096660992891872,102.0,1.0,144.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.0
STU0076,MMBA9-OPM,83.0,703.0,8.46987951807229,14.06796144144792,0.021337126600284494,0.16267227210149138,87.0,1.0,305.0,0.017714565268584507,1,1,1,1,1,MMBA,MMBA9,24.0
STU0113,MMBA9-OPM,59.0,1058.0,17.93220338983051,14.695523539442162,0.024574669187145556,0.4116422048233972,19.0,1.0,417.0,0.003912515764829861,1,1,1,1,1,MMBA,MMBA9,23.0
STU0126,MMBA9-OPM,12.0,121.0,10.083333333333334,7.363636363636363,0.008264462809917356,0.5669872981077807,13.0,1.0,44.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0136,MMBA9-OPM,21.0,471.0,22.428571428571427,11.335081668568648,0.016985138004246284,0.03657200600041166,19.0,1.0,214.0,,1,1,1,0,1,MMBA,MMBA9,21.0
STU0075,MMBA9-OPM,99.0,1289.0,13.02020202020202,14.98496790101899,0.01474010861132661,0.27039282258414254,18.0,0.8333333333333334,513.0,0.0016417199387294638,1,1,1,1,1,MMBA,MMBA9,23.0
STU0085,MMBA9-OPM,14.0,299.0,21.357142857142858,10.409668775392324,0.026755852842809364,0.3453463292920229,12.0,0.8333333333333334,119.0,,1,1,1,0,1,MMBA,MMBA9,19.0
STU0137,MMBA9-OPM,72.0,807.0,11.208333333333334,13.235826863604741,0.040892193308550186,0.24126316527919922,138.0,1.0,338.0,0.016490364624589252,1,1,1,1,1,MMBA,MMBA9,20.0
STU0120,MMBA9-OPM,22.0,184.0,8.363636363636363,8.25674954467424,0.016304347826086956,0.1536824215897611,19.0,1.0,70.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0084,MMBA9-OPM,22.0,713.0,32.40909090909091,11.122737411156102,0.02244039270687237,0.614305392080065,11.0,1.0,199.0,0.016001638008507964,1,1,1,1,1,MMBA,MMBA9,20.0
STU0129,MMBA9-OPM,59.0,446.0,7.559322033898305,11.174923881924931,0.017937219730941704,0.4116422048233972,40.0,1.0,158.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.0
STU0138,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,19.0
STU0104,MMBA9-OPM,13.0,98.0,7.538461538461538,7.0710678118654755,0.02040816326530612,0.0,6.0,1.0,47.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0127,MMBA9-OPM,29.0,333.0,11.482758620689655,9.589940926145841,0.015015015015015015,0.5611061358152464,11.0,1.0,119.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0119,MMBA9-OPM,3.0,72.0,24.0,6.128258770283413,0.05555555555555555,1.0,13.0,1.0,27.0,,1,1,1,0,1,MMBA,MMBA9,19.0
STU0090,MMBA9-OPM,59.0,797.0,13.508474576271187,13.354025140494103,0.01631116687578419,0.38841971007902654,70.0,1.0,280.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0096,MMBA9-OPM,18.0,151.0,8.38888888888889,9.03305189235987,0.033112582781456956,0.5590414481559016,7.0,1.0,74.0,,1,1,1,0,1,MMBA,MMBA9,21.0
STU0115,MMBA9-OPM,75.0,966.0,12.88,14.028070055513753,0.025879917184265012,0.0,5.0,1.0,369.0,0.047593773794280765,1,1,1,1,1,MMBA,MMBA9,22.0
STU0100,MMBA9-OPM,88.0,874.0,9.931818181818182,13.597852838983941,0.017162471395881007,0.23167795024680304,51.0,1.0,366.0,0.006840622288738136,1,1,1,1,1,MMBA,MMBA9,20.0
STU0132,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,MMBA,MMBA9,20.0
STU0079,MMBA9-OPM,37.0,69.0,1.864864864864865,6.982379478974614,0.014492753623188406,0.018059344617029738,18.0,0.8333333333333334,36.0,0.03258124785378046,1,1,1,1,1,MMBA,MMBA9,21.0
STU0091,MMBA9-OPM,4.0,50.0,12.5,5.79827560572969,0.02,0.5669872981077807,16.0,1.0,21.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0088,MMBA9-OPM,75.0,694.0,9.253333333333334,14.84215703192196,0.040345821325648415,0.6084219958509757,64.0,1.0,280.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0134,MMBA9-OPM,84.0,851.0,10.130952380952381,14.054618988916749,0.012925969447708578,0.19874672997791243,50.0,0.8333333333333334,344.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0112,MMBA9-OPM,15.0,307.0,20.466666666666665,10.444361663296897,0.019543973941368076,0.34003367089255565,24.0,0.8333333333333334,112.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0074,MMBA9-OPM,21.0,306.0,14.571428571428571,10.46141369369304,0.0392156862745098,0.0,25.0,0.6666666666666666,131.0,,1,1,1,0,1,MMBA,MMBA9,19.0
STU0082,MMBA9-OPM,57.0,870.0,15.263157894736842,13.052722444700601,0.028735632183908046,0.4580300704515714,67.0,1.0,309.0,0.06248724432561511,1,1,1,1,1,MMBA,MMBA9,20.0
STU0118,MMBA9-OPM,89.0,877.0,9.853932584269662,14.114857081171342,0.019384264538198404,0.3288926670104292,61.0,0.6666666666666666,396.0,0.04625557645826696,1,1,1,1,1,MMBA,MMBA9,20.0
STU0098,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,19.0
STU0106,MMBA9-OPM,42.0,569.0,13.547619047619047,11.738210628208918,0.0017574692442882249,0.460726111766375,17.0,1.0,216.0,0.0074988788022836,1,1,1,1,1,MMBA,MMBA9,20.0
STU0110,MMBA9-OPM,62.0,680.0,10.96774193548387,13.72867330036793,0.033823529411764704,0.3166541882479078,21.0,1.0,307.0,0.01259086116072288,1,1,1,1,1,MMBA,MMBA9,23.0
STU0123,MMBA9-OPM,16.0,258.0,16.125,9.6498784986527,0.03488372093023256,1.0,22.0,1.0,99.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0114,MMBA9-OPM,11.0,217.0,19.727272727272727,8.62132176293706,0.027649769585253458,1.0,13.0,1.0,92.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0130,MMBA9-OPM,11.0,93.0,8.454545454545455,7.77713771047819,0.03225806451612903,1.0,5.0,0.5,41.0,0.014902640472190132,1,1,1,1,1,MMBA,MMBA9,18.0
STU0078,MMBA9-OPM,13.0,184.0,14.153846153846153,9.510006171990865,0.010869565217391304,0.2385003894914104,23.0,1.0,66.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0097,MMBA9-OPM,35.0,237.0,6.771428571428571,10.133288918401442,0.02531645569620253,0.34430801988348547,20.0,1.0,89.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0102,MMBA9-OPM,12.0,126.0,10.5,7.216053531635458,0.031746031746031744,0.0,13.0,0.6666666666666666,52.0,,1,1,1,0,1,MMBA,MMBA9,19.0
STU0131,MMBA9-OPM,31.0,162.0,5.225806451612903,9.66379267621615,0.04938271604938271,0.30613910516551923,14.0,0.0,71.0,0.0,1,1,0,1,1,MMBA,MMBA9,20.0
STU0092,MMBA9-OPM,6.0,12.0,2.0,3.1754264805429417,0.0,1.0,12.0,1.0,3.0,,1,1,1,0,1,MMBA,MMBA9,16.0
STU0111,MMBA9-OPM,42.0,729.0,17.357142857142858,12.518518518518519,0.0205761316872428,0.04538951444145467,72.0,1.0,268.0,0.04958845022057181,1,1,1,1,1,MMBA,MMBA9,21.0
STU0080,MMBA9-OPM,25.0,319.0,12.76,10.078065197205378,0.01567398119122257,0.2384226894136091,54.0,0.6666666666666666,125.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0117,MMBA9-OPM,13.0,255.0,19.615384615384617,9.956966228253878,0.027450980392156862,0.0,22.0,1.0,100.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0099,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8333333333333334,0.0,,0,1,1,0,1,MMBA,MMBA9,20.0
STU0121,MMBA9-OPM,79.0,961.0,12.164556962025317,14.064516129032258,0.013527575442247659,0.0,19.0,1.0,351.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0024,MMBA9-OPM,3.0,5.0,1.6666666666666667,2.23606797749979,0.0,1.0,6.0,0.5,2.0,0.0,1,1,1,1,1,MMBA,MMBA8,17.0
STU0103,MMBA9-OPM,38.0,494.0,13.0,12.192866435044468,0.04048582995951417,0.4743425169621531,5.0,1.0,197.0,,1,1,1,0,1,MMBA,MMBA9,17.0
STU0139,MMBA9-OPM,53.0,769.0,14.50943396226415,12.801627416049485,0.014304291287386216,0.0,14.0,1.0,310.0,0.0701485424139856,1,1,1,1,1,MMBA,MMBA9,20.0
STU0144,MMBA9-OPM,12.0,108.0,9.0,8.082903768654761,0.0,0.0,6.0,1.0,48.0,,1,1,1,0,1,MMBA,MMBA9,19.0
STU0147,MMBA9-OPM,56.0,789.0,14.089285714285714,12.673935610258498,0.021546261089987327,0.0,0.0,0.8333333333333334,316.0,0.03876475617350641,1,0,1,1,1,MMBA,MMBA9,22.0
STU0145,MMBA9-OPM,31.0,165.0,5.32258064516129,9.264137435522123,0.006060606060606061,0.47467863262394117,19.0,1.0,62.0,0.009605458293653155,1,1,1,1,1,MMBA,MMBA9,20.0
STU0152,MMBA9-OPM,29.0,148.0,5.103448275862069,7.89115139065715,0.02027027027027027,0.15887510912755398,12.0,1.0,62.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.0
STU0146,MMBA9-OPM,67.0,307.0,4.582089552238806,10.558507692403968,0.02280130293159609,0.6677302182843133,15.0,0.5,138.0,0.08611365293236165,1,1,1,1,1,MMBA,MMBA9,20.0
STU0149,MMBA9-OPM,73.0,862.0,11.808219178082192,12.636310146032685,0.019721577726218097,0.3115160617463527,12.0,0.8333333333333334,326.0,0.027347838463067063,1,1,1,1,1,MMBA,MMBA9,20.0
STU0143,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,,0,1,1,0,1,MMBA,MMBA9,20.0
STU0108,MMBA9-OPM,16.0,239.0,14.9375,9.443954919356003,0.03765690376569038,1.0,5.0,0.8333333333333334,87.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0141,MMBA9-OPM,10.0,50.0,5.0,5.374011537017761,0.0,0.0,7.0,1.0,18.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.0
STU0148,MMBA9-OPM,2.0,5.0,2.5,2.23606797749979,0.0,1.0,9.0,0.3333333333333333,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,16.0
STU0151,MMBA9-OPM,26.0,314.0,12.076923076923077,9.480788486116086,0.01910828025477707,0.6474941773110892,10.0,0.8333333333333334,115.0,0.12296120750753564,1,1,1,1,1,MMBA,MMBA9,15.0
STU0142,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,MMBA,MMBA9,15.0
STU0150,MMBA9-OPM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,18.0
STU0133,MMBA9-BE,21.0,226.0,10.761904761904763,9.445699494375898,0.004424778761061947,0.6220355269907727,81.0,1.0,70.0,0.054240912550680656,1,1,1,1,1,MMBA,MMBA9,22.0
STU0077,MMBA9-BE,37.0,823.0,22.243243243243242,12.269948669013196,0.013365735115431349,0.7959504206683581,20.0,1.0,311.0,0.15255978403239573,1,1,1,1,1,MMBA,MMBA9,22.0
STU0135,MMBA9-BE,36.0,593.0,16.47222222222222,11.70354726353284,0.02866779089376054,0.42264973081037427,2.0,1.0,212.0,0.11287907060435327,1,1,1,1,1,MMBA,MMBA9,20.0
STU0083,MMBA9-BE,3.0,12.0,4.0,3.464101615137755,0.0,1.0,12.0,1.0,4.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0107,MMBA9-BE,11.0,213.0,19.363636363636363,8.016707904982121,0.056338028169014086,1.0,10.0,0.6666666666666666,75.0,0.01654640875902864,1,1,1,1,1,MMBA,MMBA9,22.0
STU0095,MMBA9-BE,12.0,192.0,16.0,8.876760388790496,0.010416666666666666,0.5285954792089682,17.0,1.0,76.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0116,MMBA9-BE,30.0,537.0,17.9,12.126045041259097,0.01303538175046555,0.47084973778708183,25.0,1.0,219.0,0.159977504847684,1,1,1,1,1,MMBA,MMBA9,22.0
STU0122,MMBA9-BE,4.0,37.0,9.25,4.931969619160719,0.0,1.0,10.0,1.0,13.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0140,MMBA9-BE,11.0,185.0,16.818181818181817,9.925397398266405,0.010810810810810811,0.35717565346677493,5.0,1.0,66.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.0
STU0073,MMBA9-BE,12.0,167.0,13.916666666666666,8.58943788112892,0.0,0.5285954792089682,1.0,1.0,58.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0081,MMBA9-BE,18.0,378.0,21.0,11.212710097245346,0.05555555555555555,0.42264973081037427,19.0,1.0,159.0,0.04365589305033972,1,1,1,1,1,MMBA,MMBA9,22.0
STU0109,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,,0,1,1,0,1,MMBA,MMBA9,20.0
STU0087,MMBA9-BE,16.0,180.0,11.25,8.571593913749194,0.03888888888888889,0.4696699141100894,3.0,1.0,80.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.33333333333333
STU0093,MMBA9-BE,31.0,369.0,11.903225806451612,10.567757887795677,0.02981029810298103,0.3559148760485188,29.0,1.0,177.0,0.13266524685573408,1,1,1,1,1,MMBA,MMBA9,22.0
STU0086,MMBA9-BE,24.0,448.0,18.666666666666668,11.858635340664504,0.017857142857142856,0.7642977396044841,0.0,1.0,171.0,0.0,1,0,1,1,1,MMBA,MMBA9,22.0
STU0105,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,24.0
STU0094,MMBA9-BE,13.0,123.0,9.461538461538462,7.664191894673174,0.024390243902439025,0.6736430240677473,4.0,1.0,51.0,0.06347767342613404,1,1,1,1,1,MMBA,MMBA9,23.0
STU0089,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,,0,1,1,0,1,MMBA,MMBA9,21.666666666666668
STU0101,MMBA9-BE,8.0,146.0,18.25,7.117410641980364,0.0,0.0,20.0,0.6666666666666666,59.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0076,MMBA9-BE,23.0,223.0,9.695652173913043,9.442058375572193,0.026905829596412557,0.9246934431491792,13.0,1.0,104.0,0.021493708308470992,1,1,1,1,1,MMBA,MMBA9,22.0
STU0113,MMBA9-BE,15.0,305.0,20.333333333333332,10.764848685100723,0.006557377049180328,0.34003367089255565,18.0,1.0,121.0,0.09020495905474034,1,1,1,1,1,MMBA,MMBA9,21.0
STU0126,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,,0,1,1,0,1,MMBA,MMBA9,20.0
STU0136,MMBA9-BE,13.0,234.0,18.0,9.348202441586771,0.021367521367521368,0.33382661247350864,9.0,1.0,103.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0075,MMBA9-BE,18.0,281.0,15.61111111111111,10.32031476250376,0.017793594306049824,1.0,4.0,1.0,111.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0085,MMBA9-BE,9.0,167.0,18.555555555555557,8.744202527635746,0.011976047904191617,0.0,7.0,1.0,64.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0137,MMBA9-BE,52.0,824.0,15.846153846153847,12.924397415109508,0.03398058252427184,0.6522472823072092,61.0,1.0,310.0,0.0929755959102,1,1,1,1,1,MMBA,MMBA9,22.0
STU0120,MMBA9-BE,1.0,3.0,3.0,1.7320508075688774,0.0,1.0,6.0,1.0,1.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.33333333333333
STU0084,MMBA9-BE,8.0,224.0,28.0,8.752805672631899,0.017857142857142856,1.0,3.0,1.0,53.0,,1,1,1,0,1,MMBA,MMBA9,21.666666666666668
STU0129,MMBA9-BE,22.0,311.0,14.136363636363637,9.583110813391253,0.01929260450160772,0.30023616734815217,8.0,1.0,113.0,0.0294979401670551,1,1,1,1,1,MMBA,MMBA9,23.33333333333333
STU0138,MMBA9-BE,7.0,57.0,8.142857142857142,6.490208549618715,0.017543859649122806,1.0,3.0,1.0,31.0,0.05257004676149473,1,1,1,1,1,MMBA,MMBA9,22.0
STU0104,MMBA9-BE,15.0,300.0,20.0,9.757219549304674,0.02,1.0,2.0,0.6666666666666666,93.0,,1,1,1,0,1,MMBA,MMBA9,23.0
STU0127,MMBA9-BE,26.0,237.0,9.115384615384615,9.87346099741679,0.025423728813559324,0.0,3.0,1.0,117.0,0.005857436277882822,1,1,1,1,1,MMBA,MMBA9,22.0
STU0119,MMBA9-BE,9.0,131.0,14.555555555555555,6.640150830623888,0.03816793893129771,1.0,2.0,1.0,50.0,0.02913961241080817,1,1,1,1,1,MMBA,MMBA9,23.33333333333333
STU0090,MMBA9-BE,15.0,243.0,16.2,8.852704127574262,0.012345679012345678,0.19999999999999996,39.0,1.0,81.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.0
STU0096,MMBA9-BE,27.0,317.0,11.74074074074074,10.839959956623398,0.015772870662460567,0.5993831916151123,16.0,1.0,130.0,0.039347411616191014,1,1,1,1,1,MMBA,MMBA9,22.0
STU0115,MMBA9-BE,8.0,95.0,11.875,7.2844462998045945,0.010526315789473684,1.0,0.0,0.6666666666666666,37.0,,1,0,1,0,1,MMBA,MMBA9,20.0
STU0100,MMBA9-BE,13.0,175.0,13.461538461538462,8.541997090008536,0.040229885057471264,0.03923107716947716,28.0,1.0,61.0,0.0798471331560291,1,1,1,1,1,MMBA,MMBA9,22.0
STU0132,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,MMBA,MMBA9,22.0
STU0079,MMBA9-BE,5.0,35.0,7.0,5.408987230262506,0.0,0.1514718625761431,4.0,0.6666666666666666,16.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0091,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,,0,1,1,0,1,MMBA,MMBA9,22.0
STU0088,MMBA9-BE,32.0,398.0,12.4375,12.130363912233468,0.01507537688442211,0.2137658984119296,26.0,1.0,177.0,0.02144043662359484,1,1,1,1,1,MMBA,MMBA9,22.0
STU0134,MMBA9-BE,17.0,304.0,17.88235294117647,9.979584423369436,0.009868421052631578,0.331893135788203,14.0,1.0,110.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0112,MMBA9-BE,20.0,396.0,19.8,11.50768298471798,0.012626262626262626,0.717157287525381,17.0,1.0,145.0,0.028583107133916943,1,1,1,1,1,MMBA,MMBA9,22.0
STU0074,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,,0,0,1,0,1,MMBA,MMBA9,20.0
STU0082,MMBA9-BE,9.0,108.0,12.0,7.601778544330072,0.018518518518518517,0.0,8.0,1.0,50.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.33333333333333
STU0118,MMBA9-BE,27.0,347.0,12.851851851851851,10.14605160209586,0.023054755043227664,0.4908249227826844,21.0,1.0,128.0,0.010469873601773011,1,1,1,1,1,MMBA,MMBA9,20.0
STU0098,MMBA9-BE,7.0,233.0,33.285714285714285,8.254534454213271,0.004291845493562232,1.0,5.0,1.0,73.0,,1,1,1,0,1,MMBA,MMBA9,18.0
STU0106,MMBA9-BE,5.0,27.0,5.4,5.003702332976757,0.0,1.0,5.0,1.0,14.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0110,MMBA9-BE,25.0,229.0,9.16,9.317542266416766,0.017467248908296942,0.39601324517834013,4.0,1.0,112.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.0
STU0123,MMBA9-BE,15.0,234.0,15.6,8.75985403617222,0.017094017094017096,1.0,11.0,1.0,129.0,,1,1,1,0,1,MMBA,MMBA9,22.0
STU0114,MMBA9-BE,12.0,222.0,18.5,8.859259928825121,0.013513513513513514,0.7642977396044841,9.0,1.0,102.0,0.03201506067139502,1,1,1,1,1,MMBA,MMBA9,23.0
STU0130,MMBA9-BE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,23.0
STU0078,MMBA9-BE,14.0,411.0,29.357142857142858,10.013251560439898,0.021897810218978103,1.0,4.0,0.6666666666666666,126.0,0.032619877499129625,1,1,1,1,1,MMBA,MMBA9,21.666666666666668
STU0097,MMBA9-BE,22.0,145.0,6.590909090909091,9.384139223472616,0.0,0.0,6.0,1.0,62.0,,1,1,1,0,1,MMBA,MMBA9,20.0
STU0102,MMBA9-BE,11.0,159.0,14.454545454545455,8.406346808612328,0.025157232704402517,1.0,7.0,1.0,66.0,0.10964407650897974,1,1,1,1,1,MMBA,MMBA9,22.0
STU0131,MMBA9-BE,13.0,138.0,10.615384615384615,8.682816613739236,0.014492753623188406,0.6736430240677473,6.0,0.0,57.0,,1,1,0,0,1,MMBA,MMBA9,22.0
STU0092,MMBA9-BE,5.0,36.0,7.2,5.333333333333333,0.0,1.0,1.0,1.0,15.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.0
STU0111,MMBA9-BE,15.0,170.0,11.333333333333334,8.590007875090548,0.011764705882352941,0.0,27.0,1.0,68.0,0.05007922702107057,1,1,1,1,1,MMBA,MMBA9,22.0
STU0080,MMBA9-BE,19.0,372.0,19.57894736842105,10.991687964142509,0.024193548387096774,0.37135182922214327,18.0,1.0,153.0,0.13956045350344376,1,1,1,1,1,MMBA,MMBA9,20.0
STU0117,MMBA9-BE,12.0,198.0,16.5,9.09656389783938,0.025252525252525252,0.7642977396044841,5.0,1.0,88.0,0.054760905318204246,1,1,1,1,1,MMBA,MMBA9,23.0
STU0099,MMBA9-BE,8.0,86.0,10.75,6.577799165409743,0.011627906976744186,1.0,8.0,1.0,48.0,0.04831309222072008,1,1,1,1,1,MMBA,MMBA9,22.0
STU0121,MMBA9-BE,15.0,265.0,17.666666666666668,8.477272612308527,0.033962264150943396,0.15147186257614298,5.0,1.0,89.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.0
STU0024,MMBA9-BE,1.0,10.0,10.0,3.162277660168379,0.0,1.0,1.0,0.6666666666666666,4.0,0.0510542896302674,1,1,1,1,1,MMBA,MMBA8,20.0
STU0133,MMBA9-IMRT,32.0,323.0,10.09375,10.516241309011022,0.02476780185758514,0.13991506596731973,71.0,1.0,126.0,0.012716526642540823,1,1,1,1,1,MMBA,MMBA9,20.8
STU0077,MMBA9-IMRT,29.0,393.0,13.551724137931034,10.895758681794875,0.043256997455470736,0.17721700376214788,39.0,1.0,140.0,0.02735928749682724,1,1,1,1,1,MMBA,MMBA9,24.6
STU0135,MMBA9-IMRT,8.0,72.0,9.0,7.188918942063234,0.013888888888888888,0.6464466094067263,9.0,1.0,27.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.8
STU0083,MMBA9-IMRT,22.0,161.0,7.318181818181818,9.772569037364848,0.024844720496894408,0.35717565346677493,12.0,0.8,75.0,0.015920447068162768,1,1,1,1,1,MMBA,MMBA9,20.0
STU0107,MMBA9-IMRT,7.0,253.0,36.142857142857146,8.487377281736075,0.023715415019762844,1.0,14.0,1.0,92.0,0.04645734111314751,1,1,1,1,1,MMBA,MMBA9,15.499999999999998
STU0095,MMBA9-IMRT,12.0,224.0,18.666666666666668,9.287328156456747,0.0625,0.5285954792089682,24.0,1.0,92.0,0.06063094740048837,1,1,1,1,1,MMBA,MMBA9,22.3
STU0116,MMBA9-IMRT,14.0,208.0,14.857142857142858,9.429903335828895,0.019230769230769232,1.0,24.0,1.0,92.0,0.11005726916388456,1,1,1,1,1,MMBA,MMBA9,19.3
STU0122,MMBA9-IMRT,26.0,241.0,9.26923076923077,9.662349396012463,0.004149377593360996,0.23173137094468532,16.0,1.0,111.0,0.0685850310058096,1,1,1,1,1,MMBA,MMBA9,23.1
STU0140,MMBA9-IMRT,15.0,233.0,15.533333333333333,8.451070988837397,0.004291845493562232,0.15147186257614298,9.0,1.0,90.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.5
STU0073,MMBA9-IMRT,3.0,5.0,1.6666666666666667,2.23606797749979,0.0,1.0,3.0,1.0,3.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.7
STU0081,MMBA9-IMRT,29.0,417.0,14.379310344827585,11.067267615361253,0.026378896882494004,0.022245042844287854,69.0,1.0,150.0,0.012858427139830786,1,1,1,1,1,MMBA,MMBA9,22.8
STU0109,MMBA9-IMRT,9.0,204.0,22.666666666666668,8.75175052517506,0.0196078431372549,1.0,16.0,1.0,91.0,0.12448628464368418,1,1,1,1,1,MMBA,MMBA9,20.5
STU0087,MMBA9-IMRT,18.0,148.0,8.222222222222221,8.055550377962508,0.0,0.5285954792089684,7.0,1.0,65.0,0.058814256784930415,1,1,1,1,1,MMBA,MMBA9,22.0
STU0093,MMBA9-IMRT,53.0,830.0,15.660377358490566,12.842887488261532,0.01325301204819277,0.3072618962005351,39.0,1.0,355.0,0.019929388235876144,1,1,1,1,1,MMBA,MMBA9,24.8
STU0086,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,1,0,1,MMBA,MMBA9,13.7
STU0105,MMBA9-IMRT,2.0,64.0,32.0,6.75,0.015625,1.0,22.0,1.0,25.0,0.0,1,1,1,1,1,MMBA,MMBA9,18.2
STU0094,MMBA9-IMRT,13.0,146.0,11.23076923076923,7.448452997421311,0.0273972602739726,1.0,5.0,1.0,52.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.6
STU0089,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,19.7
STU0101,MMBA9-IMRT,3.0,56.0,18.666666666666668,6.013377943029549,0.0,1.0,64.0,0.6,18.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.7
STU0076,MMBA9-IMRT,55.0,688.0,12.50909090909091,13.953619185433327,0.0377906976744186,0.7934942419708991,47.0,1.0,293.0,0.05425854292831744,1,1,1,1,1,MMBA,MMBA9,23.7
STU0113,MMBA9-IMRT,8.0,85.0,10.625,7.484100794743638,0.023529411764705882,0.0,16.0,1.0,39.0,0.024994142292144444,1,1,1,1,1,MMBA,MMBA9,21.6
STU0126,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,19.7
STU0136,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,19.7
STU0075,MMBA9-IMRT,42.0,610.0,14.523809523809524,12.430066668246361,0.021311475409836064,0.176245528952086,12.0,0.8,254.0,0.020345735960199774,1,1,1,1,1,MMBA,MMBA9,21.1
